path,bytes,sha256
data/primary/updates/LunarLander-v3__QTrust-PPO-128__seed23.csv,27242,9a3b652ef22fd4170979e3218802b01f2da20abeead08e8511c1d08c1d9bdf53
data/primary/updates/LunarLander-v3__QTrust-PPO-128__seed37.csv,27161,927230a6f972ceb937de39f26c915f3d7d0b4362e81f594a9c462e2cf7be2755
data/primary/updates/LunarLander-v3__QTrust-PPO-128__seed53.csv,27209,c549235cbf52edb807793e69b6750d2bb45633e84d254d0a36399aff46ea0e9b
data/primary/updates/LunarLander-v3__QTrust-PPO-128__seed71.csv,27201,4549d71d101a858c9c3a9c695933447d3aa8c35455fd16d6e4cd4484c2c1c89e
data/primary/updates/LunarLander-v3__QTrust-PPO-128__seed89.csv,27165,caba110d54080f74b974bef1a01b11cd7376d76cc09f9a959f2d58de6d309a65
figures/README.md,429,7f2b380bc54dcfbd0cd94c6a32c5668b09e0259c13369996ac583c7d8b7e304c
figures/pdf/circuit_depth_scalability.pdf,15380,f00e16f112d13fcc2ceec415ae4c25b09b6f1ad69b3e7a62975cc38407966240
figures/pdf/confidence_and_rollback_ablation.pdf,16199,fc0aa76a006d788e3b388f0de15d441db23b2359b24b3835274d6e7981123098
figures/pdf/confidence_bound_comparison.pdf,14628,7e32efd1ccec7f09fa547f42f4f7ef5f13ca98fcfe36e2f4e2aa8ea742a1f07e
figures/pdf/controlled_boundary_reliability.pdf,15235,530282fbe50938fd12ab4c91f4c685b8f7e842843a9b7b092332965c44d1f07a
figures/pdf/main_seed_level_performance.pdf,21397,ab11005bf796f8bad1ab4ebd2f71c119e161dbff4548b12033e59f9c2207ab8b
figures/pdf/output_noise_robustness.pdf,17214,f2b899a7258e02076e4071fe794e339d7f77886e94243c82dc2503921bfbdba0
figures/pdf/primary_paired_effects.pdf,14647,a9e94c1c47574f6e3df5ca221e8f44a65cf0bedb7dbd0627e5235ef4443f7e3b
figures/pdf/qtrust_reliability_and_update_gating.pdf,13785,34d3612568f8be8304866ee4b3592df9c34ab558861da3d360d2a4ababe13559
figures/pdf/qtrust_training_dynamics.pdf,33529,0aaa50cbcdce28fe6221c56c861ddb71a15b7f0c2b8294a5fe7c13b6d921f0a5
figures/pdf/quantum_resource_decomposition.pdf,15483,6d4767a0e80afd06dfc9a9b0245990866e2cc83ca9e43fd030077157629d0666
figures/pdf/quantum_resource_performance.pdf,19487,dd77611d6ec50a6f42d0b892990616c997d3a8fa2b940d5af2b674e88df4b6c3
figures/pdf/supplementary_paired_effects.pdf,18348,becc19e917100939e231dcf9b1fc53dd085dd79e839e67c2b909efe1f407e162
figures/png/circuit_depth_scalability.png,333961,23b3cf3adf2b1af82c65888a47d1c5c7b79a4430e9f789dd6825b8a71b592832
figures/png/confidence_and_rollback_ablation.png,331444,5408cfaef6a9a3a8a9ef6b2cfb1bd724e0007e5b50c41c0ef25b9368bad7b07e
figures/png/confidence_bound_comparison.png,294016,28124227b5e593c8c01b84dd1987cf55205df1da3c47a82488926fa52a304796
figures/png/controlled_boundary_reliability.png,436369,0e5ab57575a5c270cec1c19e18a3f5ae9c95c8ab8dd2a53418897a7ae8a645bd
figures/png/main_seed_level_performance.png,537553,d1628596e0a479e04f1083f9125b41e296f54260ab7bcd7445967a01ddb68f59
figures/png/output_noise_robustness.png,376704,23ff7e2e13a2f9acd4126bbabbc1fe6be8c72a9af55a95c894cbca02338ac290
figures/png/primary_paired_effects.png,329649,71f524d133da2eacff818c5a7e389509538f77c8f095492d0c6130d7975d3505
figures/png/qtrust_reliability_and_update_gating.png,346314,db344a430fab60e43340bba145e5e916f9737cc0af1f19e36b603284f3ddb834
figures/png/qtrust_training_dynamics.png,2853904,8836dfeb463e9f8fac1eb031bfd151aaf9407e7ec73c2fa6909f29fd84cd1f88
figures/png/quantum_resource_decomposition.png,402628,f4a119821ab3741fc6189809dfb42153ceb704e684971e96cb79eee9782e2761
figures/png/quantum_resource_performance.png,524445,ac3a31beefab2b06f243c95e10f89f3bb8c12393022407c33274125997f465e8
figures/png/supplementary_paired_effects.png,324199,0f9c93fa342dcd01fae975302af0deb1431f0e2f7d2e4c566df6dcf9f7c350c0
notebooks/01_QTrust_PPO_Core_Benchmark.ipynb,320299,247b0ab20fd810e39be40886258816450c888019baa3f457dc56b45370b7b08c
notebooks/02_QTrust_PPO_Ablations_Robustness_and_Analysis.ipynb,600479,30497ad8ef3aa374e684a10cbf1e6f7ffbc0024514f1f84dd2cbdb79e6db5897
requirements.txt,280,47b277b0d3db231099a29c8799836d3eef8e0e0174eb856e4241bc2268260230
statistics/A_paired_inference.csv,1898,c9fdd2ce9845abaf45329f4e5f9163aae6f8167914cde3e60a6827553ff2c9d1
statistics/A_seed_level_summary.csv,1195,970edbbe0d107748396dbe8c6b6d84d5e0cb257383dd3aad70811199010133ef
statistics/B_ablation_paired_inference.csv,710,96435b8c295424b7c7ab6fa8835a08c2eb9d08dfac3c504b9bc5bed6ee7dc6cd
statistics/B_diagnostics_summary.csv,280,99027ddfab9c6210459598bf3f7bd8ed8ad527c06c8d413ca0f7b0aca2b3f7e0
statistics/B_seed_level_summary.csv,333,3e1be312f3ad86140d02ed4ccef687356b1de8b9b40cde44e0230d032987a8ae
statistics/C_diagnostics_summary.csv,500,818ba6a31fb870417c4018df6e18a5b58d8e43c98e0cd84df2f868488efd4e9c
statistics/C_noise_vs_clean_paired_inference.csv,1845,92279e5a4e45b5b4e5de3ea49c1c2883f1c702bce6fd56b009140d73b771ea37
statistics/C_qtrust_vs_fixed_paired_inference.csv,1144,20c2303b2e55091e1e14fa8ec3032533fd88e6d6665c7393b78724c3399333cc
statistics/C_seed_level_summary.csv,719,c5ef8eb5d1fac669f6149bff9ea55a104c7ca5a08130b2d911b9f8e91fc2db79
statistics/D_depth_paired_inference.csv,680,8b6da2f6569655f20266b726d7db9d4289406a70d43a68c0cae96f1de7185699
statistics/D_diagnostics_summary.csv,306,11479e96fced84bbc937b981247c5d6d3d3b59dba71c86a7294dbfcda34a9e00
statistics/D_seed_level_summary_with_depth3_reference.csv,368,37838f49a9808d6657dcaadd978ee879c784c9c43511d70f6e39365940fde0da
statistics/E_paired_confidence_method_analysis.csv,1173,f225571f867a99617bfecefe18daa050c40458578f333c1349b835b7886ec772
statistics/statistical_analysis_protocol.json,906,4a218571d2638116969c49f1a53d6bac7837b8a5ea6da99c98f0edb000637246
tables/README.md,417,82e31f8f0e9a93fed4327f835ee925afba04eb037cdaae40fddddc2f2b3af8a9
tables/ablation_paired_inference.csv,710,96435b8c295424b7c7ab6fa8835a08c2eb9d08dfac3c504b9bc5bed6ee7dc6cd
tables/ablation_results.csv,468,284c5bea27fcd4e3318670082e3a7d2a4f99936bf3dea5f0f4edf88b090f30f5
tables/ablation_runtime_summary.csv,479,9ae69b8a4c3ab42ab51a6e37bf8a57645958566886bb13a3d04f1fb3e249c60a
tables/confidence_bound_paired.csv,1173,f225571f867a99617bfecefe18daa050c40458578f333c1349b835b7886ec772
tables/confidence_bound_results.csv,674,146b0e80103327be4c4e4c94967b74ded29266e72b8e7948fe30441dadddc099
tables/depth_paired_inference.csv,680,8b6da2f6569655f20266b726d7db9d4289406a70d43a68c0cae96f1de7185699
tables/depth_results.csv,447,704bcaad1964a46e4c77a33e2281a5a11725f6aa1315ee33f1695a538583a875
tables/depth_runtime_summary.csv,398,b77df0eb992a85c447b745b05a623940f7d822a7019f61ef6fccf85599749c0e
tables/experimental_protocol.csv,490,2192786e33b03185e9c706ba892b5dddf68f133254630a937c18596569133aa8
tables/fixed_shot_and_qtrust_reliability.csv,821,d1639370723ae45ca38343085ff37f4c107fab2dc5aa7f55769128e9b10f2cf6
tables/main_paired_inference.csv,943,b84ecad7f90d79b29fed45f8469117e11766eb365953bff5dc1c8d9282e12f62
tables/main_performance.csv,1093,8ca78b0f2e177bdccb94400286b91f7d8f81c7eb70eb16befcceead1027230e4
tables/noise_paired_inference.csv,1144,20c2303b2e55091e1e14fa8ec3032533fd88e6d6665c7393b78724c3399333cc
tables/noise_results.csv,612,3993075e7c15a7ab0d5ddebf769da039ac02a63a4a9f6c521917e941489df7ee
tables/noise_runtime_summary.csv,863,8520dccdc13126e982857633f65299ac1eead1ca67398b262ad52a95371b4020
tables/noise_vs_clean_inference.csv,1845,92279e5a4e45b5b4e5de3ea49c1c2883f1c702bce6fd56b009140d73b771ea37
tables/primary_runtime.csv,1350,fdcafccc733d04fe7958f0d0e35320fd2bcfa5d1b2f78a84f3087c67fdf690d8
tables/qtrust_certification_diagnostics.csv,353,7304b14c572e39b3d78cd3f66ab3a768ea9dae0cb3368cd514adfb7648606388
tables/quantum_shot_accounting.csv,913,92319eef73036ddb2e0517a10fc35c970b261f1d46bfe4e1e713e1f6f0d62b76
